BEDS,BATH,SQFT_LOG,ZIPCODE,SUBLOCALITY,BROKERTITLE,TYPE,LATITUDE,LONGITUDE,PRICE_CATEGORY
4,4.0,3.339293966003392,10021,New York County,Brown Harris Stevens - 445 Park Avenue,Condo for sale,40.774136,-73.96342,Expensive
2,1.0,3.041392685158225,11224,Brooklyn,Other,Co-op for sale,40.5778092,-73.9728288,Mid
1,1.0,3.339293966003392,10023,New York,Brown Harris Stevens - 445 Park Avenue,Co-op for sale,40.7802357,-73.9846328,Mid
5,3.0,3.1760912590556813,11436,Queens County,Jaymore Realty Llc,House for sale,40.6693291,-73.7924388,Mid
3,3.0,3.265996370495079,10012,New York,Corcoran Chelsea/Flatiron,Multi-family home for sale,40.7293399,-73.9998507,Expensive
5,4.0,3.57978359661681,10306,Richmond County,NEUHAUS REALTY INC.,House for sale,40.5752476,-74.1304878,Expensive
6,3.0,3.506505032404872,11215,Kings County,Brown Harris Stevens,Townhouse for sale,40.6577712,-73.9762759,Expensive
5,2.3738608579684373,3.339293966003392,10014,New York County,Corcoran Park Avenue South,Townhouse for sale,40.7311289,-74.0048678,Expensive
3,1.0,2.6020599913279625,10301,Staten Island,Other,Condo for sale,40.6449121,-74.0787385,Cheap
2,2.0,3.09795107099415,11694,Queens,RE MAX Elite,Condo for sale,40.5824866,-73.8213437,Mid
4,2.0,3.3510228525841237,11411,Queens County,Other,House for sale,40.6968706,-73.7390395,Mid
3,2.0,3.2638726768652235,11370,Queens County,Realty Executives Today,House for sale,40.772306,-73.8896045,Mid
3,2.3738608579684373,3.339293966003392,10471,Bronx County,TREBACH REALTY INC,Land for sale,40.9007702,-73.9110778,Mid
3,4.0,3.214843848047698,11232,Kings County,Momentum Real Estate Llc,Multi-family home for sale,40.6527672,-74.0120752,Mid
2,2.0,3.2332500095411003,10023,New York,COMPASS,Condo for sale,40.771979,-73.9889567,Expensive
2,2.0,2.9822712330395684,10014,New York,Corcoran Chelsea/Flatiron,Co-op for sale,40.7373507,-74.0063169,Mid
1,1.0,2.829303772831025,11372,Queens,RE/MAX Team,Co-op for sale,40.7513557,-73.8814631,Cheap
3,2.0,3.339293966003392,11369,Queens County,Other,House for sale,40.7631381,-73.8622145,Mid
2,2.0,3.0511525224473814,11205,Kings County,EXIT ALL SEASONS REALTY,Condo for sale,40.6936119,-73.9599302,Mid
5,2.0,3.339293966003392,11691,Queens County,Keystone Realty USA Corp,Multi-family home for sale,40.5939687,-73.7588867,Mid
1,1.0,2.9542425094393248,10467,The Bronx,"Robert E. Hill, Inc.",Co-op for sale,40.8574263,-73.8708848,Cheap
5,3.0,3.2430380486862944,11358,Queens County,East Coast REALTORS Inc,House for sale,40.7496294,-73.7938635,Mid
3,1.0,2.8750612633917,10021,New York,Other,Condo for sale,40.7696597,-73.962084,Expensive
4,2.3738608579684373,3.5854607295085006,11235,Kings County,EXIT REALTY FIRST CHOICE,House for sale,40.5762337,-73.9511136,Expensive
3,2.0,3.3710678622717363,10465,Bronx County,Other,House for sale,40.8170494,-73.802331,Mid
3,1.0,3.339293966003392,10469,Bronx County,Sowae Corp,House for sale,40.8690109,-73.8564445,Cheap
3,2.0,3.178401341533755,11209,Kings County,RE MAX Real Estate Professionals,House for sale,40.6208655,-74.036863,Mid
4,2.0,3.369215857410143,10466,Bronx County,Exp Realty,Multi-family home for sale,40.8959494,-73.85177,Mid
3,4.0,3.12057393120585,11204,Kings County,RE MAX Elite,House for sale,40.6090909,-73.9762651,Mid
1,1.0,3.339293966003392,10002,New York County,LoHo Realty Inc,Co-op for sale,40.7135079,-73.9794056,Mid
3,3.0,3.339293966003392,10016,New York County,Corcoran Chelsea/Flatiron,Townhouse for sale,40.748964,-73.978301,Expensive
2,2.0,3.339293966003392,11360,Queens,Keller Williams Rlty Landmark,Co-op for sale,40.7839472,-73.774951,Cheap
1,1.0,2.7972675408307164,11432,Queens,Other,Co-op for sale,40.7101573,-73.7988498,Cheap
1,1.0,3.339293966003392,11372,Queens County,Other,Co-op for sale,40.7557689,-73.8734231,Cheap
3,4.0,3.1760912590556813,10314,Richmond County,"Robert DeFalco Realty, Inc.",House for sale,40.5891334,-74.1468153,Mid
1,1.0,2.929418925714293,11218,Brooklyn,Corcoran,Pending,40.6466766,-73.9740956,Cheap
4,2.0,3.061452479087193,10466,Bronx County,Exp Realty,Multi-family home for sale,40.8847302,-73.8563591,Mid
4,4.0,3.3681008517093516,11215,Kings County,Weichert Realtors The Franzese Group,Multi-family home for sale,40.671985,-73.9889397,Expensive
1,1.0,2.8573324964312685,11373,Queens,E Realty International Corp,Condo for sale,40.7392191,-73.874525,Mid
1,2.0,2.9978230807457256,10024,New York,Brown Harris Stevens,Condo for sale,40.7842031,-73.9816026,Mid
1,1.0,3.339293966003392,10011,New York,COMPASS,Co-op for sale,40.7440497,-73.9980389,Mid
4,2.0,3.170848203643309,11203,Kings County,Other,House for sale,40.6503361,-73.9440072,Mid
3,1.0,2.6989700043360187,10014,New York,Corcoran Park Avenue South,Condo for sale,40.7377431,-74.0052925,Mid
2,1.0,3.339293966003392,10031,New York,Corcoran Westside Columbus,Co-op for sale,40.8196151,-73.9532441,Cheap
4,4.0,3.339293966003392,10021,New York County,Douglas Elliman - 575 Madison Ave,Townhouse for sale,40.7688879,-73.962056,Expensive
2,1.0,2.9542425094393248,11215,Brooklyn,COMPASS,Co-op for sale,40.6737554,-73.9803629,Mid
1,1.0,2.780317312140151,11218,Brooklyn,COMPASS,Condo for sale,40.6360061,-73.971649,Cheap
2,1.0,3.339293966003392,10019,New York,COMPASS,Co-op for sale,40.7661581,-73.985324,Mid
1,1.0,2.7481880270062002,10022,New York County,Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,40.7564316,-73.9660912,Mid
3,2.0,3.1746411926604483,10304,Richmond County,Real Broker NY LLC,Contingent,40.6142391,-74.0884134,Mid
6,4.0,3.4313637641589874,11357,Queens County,Excellent Realty Llc,Multi-family home for sale,40.7832315,-73.7958397,Expensive
2,1.0,2.9845273133437926,10468,The Bronx,Exp Realty,Co-op for sale,40.8643305,-73.9075188,Cheap
1,1.0,2.8182258936139557,10462,The Bronx,"John Edwards Real Estate, Inc.",Condo for sale,40.8391003,-73.8566691,Cheap
4,3.0,3.3736474722092176,11363,Queens County,Century Homes Realty Group LLC,House for sale,40.7773521,-73.7464296,Mid
3,4.0,3.339293966003392,10303,Richmond County,E House Realty & Mgt. Inc.,Pending,40.6291962,-74.1518654,Mid
3,2.0,3.0145205387579237,10469,Bronx County,Other,Condo for sale,40.8690609,-73.835715,Cheap
1,1.0,2.8530895298518657,11374,Queens,EXP Realty,Co-op for sale,40.7337965,-73.8620837,Cheap
3,2.0,3.0718820073061255,10314,Staten Island,Better Homes and Gardens Real Estate Safari Realty,Contingent,40.6195692,-74.1550985,Cheap
1,1.0,3.339293966003392,10065,New York,COMPASS,Co-op for sale,40.7670221,-73.9628426,Mid
4,2.0,3.2052043639481447,11208,Kings County,Anthony T Crews Real Estate LLC,House for sale,40.6740009,-73.8743074,Mid
3,2.0,3.2095150145426308,10463,Bronx County,Keller Williams Realty NYC Grp,House for sale,40.8844018,-73.9028342,Mid
1,1.0,3.339293966003392,11104,Queens,COMPASS,Co-op for sale,40.739059,-73.9229803,Cheap
3,2.0,3.13481437032046,10306,Richmond County,Other,Contingent,40.5781512,-74.1348919,Mid
1,1.0,2.8750612633917,11209,Brooklyn,RE MAX Edge,Co-op for sale,40.636031,-74.0365302,Cheap
3,2.0,3.1740598077250253,10019,New York,Other,Condo for sale,40.7612516,-73.9826113,Mid
4,4.0,3.339293966003392,11211,Kings County,Corcoran Park Slope,Pending,40.7140169,-73.9587962,Expensive
6,2.0,3.4847268042986617,10453,Bronx County,Exp Realty,Multi-family home for sale,40.852813,-73.9176871,Mid
3,2.0,3.339293966003392,11379,Queens County,Other,House for sale,40.7151328,-73.8834603,Mid
2,1.0,3.339293966003392,11367,Queens County,Astor Brokerage Ltd,Co-op for sale,40.7198854,-73.8209128,Cheap
3,1.0,2.8129133566428557,11235,Brooklyn,eXp Realty BKNY,Co-op for sale,40.5757325,-73.9679335,Cheap
3,4.0,3.462397997898956,10019,New York,COMPASS,Pending,40.7656355,-73.9795713,Expensive
1,1.0,2.8129133566428557,10301,Staten Island,"Tom Crimmins Realty, Ltd.",Condo for sale,40.6202645,-74.1099106,Cheap
2,1.0,3.0,10463,The Bronx,Julia B. Fee Sotheby's International Realty,Co-op for sale,40.8819273,-73.9172822,Cheap
1,1.0,3.339293966003392,11375,Queens,Other,Co-op for sale,40.7203199,-73.84052,Cheap
3,2.3738608579684373,3.339293966003392,11203,Kings County,Other,Pending,40.6428139,-73.9451438,Mid
2,2.0,3.2116544005531824,10022,New York,Other,Condo for sale,40.7602847,-73.9668148,Expensive
1,1.0,2.8767949762007006,11005,Queens,Charles H. Greenthal Property,Co-op for sale,40.7577991,-73.7159564,Cheap
1,1.0,2.885926339801431,11201,Brooklyn,TOP NEST INC,Co-op for sale,40.697478,-73.988335,Mid
3,4.0,3.339293966003392,11224,Kings County,RE MAX City Square,Multi-family home for sale,40.579667,-74.009975,Expensive
2,1.0,3.0,11367,Queens,Century Homes Realty Group LLC,Co-op for sale,40.734848,-73.8232512,Cheap
5,4.0,3.7781512503836434,10025,New York County,"Nest Seekers International, Midtown",House for sale,40.7929447,-73.9693548,Expensive
1,1.0,2.8870543780509568,11367,Queens County,Sany Realty Group Llc,Condo for sale,40.7335145,-73.8153016,Cheap
1,2.0,3.048053173115609,10014,New York,Serhant,Condo for sale,40.7408927,-74.0044465,Mid
3,1.0,3.7323937598229686,10306,Staten Island,"Neuhaus Realty, Inc.",Multi-family home for sale,40.5767317,-74.1187369,Mid
2,2.0,3.130333768495006,10021,New York,Corcoran East Side,Co-op for sale,40.7708195,-73.9595235,Mid
1,1.0,2.9030899869919438,10024,New York,Other,Co-op for sale,40.792004,-73.9767816,Mid
3,3.0,3.250420002308894,10465,Bronx County,Re/Max Elite,House for sale,40.8147819,-73.8265252,Mid
1,1.0,3.339293966003392,11235,Brooklyn,Other,Co-op for sale,40.5874249,-73.9487987,Cheap
1,1.0,2.7752462597402365,10301,Staten Island,"Robert DeFalco Realty, Inc.",Condo for sale,40.6299335,-74.0999243,Cheap
1,1.0,2.8750612633917,11218,Brooklyn,"BEN BAY REALTY, CO.",Co-op for sale,40.6492641,-73.98034,Mid
2,2.0,3.011993114659257,11215,Brooklyn,Corcoran Park Slope,Pending,40.670563,-73.981488,Mid
3,2.0,3.339293966003392,11379,Queens County,Crifasi Real Estate Inc,House for sale,40.7158631,-73.8843791,Mid
4,4.0,3.339293966003392,11238,Kings County,Corcoran Fort Greene,Multi-family home for sale,40.6869395,-73.9698033,Expensive
7,4.0,3.5660837841679958,11234,Kings County,BERGEN BASIN REALTY,Multi-family home for sale,40.612845,-73.9182251,Mid
4,2.0,3.57978359661681,10013,New York,Douglas Elliman - 575 Madison Ave,Co-op for sale,40.7213533,-74.0032588,Expensive
3,4.0,3.339293966003392,11204,Kings County,RITZ REALTY NY CORP.,Multi-family home for sale,40.6140608,-73.9853215,Mid
4,3.0,3.3121773564397787,10304,Richmond County,Connie Profaci Realty,House for sale,40.59194,-74.1087406,Mid
5,3.0,3.339293966003392,11234,Kings County,Prime Realty,Multi-family home for sale,40.6207744,-73.9055089,Mid
1,1.0,2.9777236052888476,10305,Staten Island,JM Properties,Condo for sale,40.6077498,-74.0743086,Cheap
1,1.0,2.8750612633917,11369,Queens,Home Global Realty,Co-op for sale,40.7583699,-73.87924,Cheap
3,2.0,3.073351702386901,11356,Queens County,E Realty International Corp,Townhouse for sale,40.7865794,-73.8422755,Mid
3,1.0,3.220631019448092,10308,Richmond County,Staten Island Premiere Properties,House for sale,40.5517925,-74.1441587,Mid
3,2.0,3.1997551772534747,11229,Kings County,Madison Estates Sotheby's International Realty,House for sale,40.6096678,-73.9511136,Mid
1,1.0,2.780317312140151,11218,Brooklyn,COMPASS,Condo for sale,40.6360061,-73.971649,Cheap
4,4.0,3.4308809464528913,10007,New York,Brown Harris Stevens,Condo for sale,40.715351,-74.0128441,Expensive
2,2.0,3.0791812460476247,11235,Brooklyn,eXp Realty BKNY,Co-op for sale,40.5811062,-73.966749,Mid
3,2.0,3.1702617153949575,11235,Brooklyn,RE MAX City Square,Co-op for sale,40.5886056,-73.9394034,Mid
4,4.0,3.4345689040341987,10307,Richmond County,Other,House for sale,40.5107574,-74.239192,Mid
3,2.0,3.255272505103306,10028,New York,COMPASS,Co-op for sale,40.7779497,-73.959448,Expensive
4,4.0,3.339293966003392,10065,New York County,Corcoran East Side,Co-op for sale,40.7617185,-73.9587133,Expensive
1,1.0,2.929418925714293,11432,Queens,Flat Rate Realty Of Queens Ltd,Co-op for sale,40.7106599,-73.7986899,Cheap
5,1.0,3.0726174765452368,10302,Richmond County,Truhomes Realty Group,Contingent,40.6192205,-74.1425531,Mid
5,3.0,3.339293966003392,11221,Kings County,Brown Harris Stevens,Townhouse for sale,40.6954487,-73.9217306,Mid
5,2.0,3.3756636139608855,11214,Kings County,BERGEN BASIN REALTY,Multi-family home for sale,40.6042803,-74.0030547,Mid
2,3.0,3.339293966003392,10010,New York,Douglas Elliman - 575 Madison Ave,Co-op for sale,40.7374872,-73.9833473,Mid
3,2.0,3.339293966003392,11201,Brooklyn,Elegran Real Estate And Development,Co-op for sale,40.6927721,-73.9936086,Mid
2,2.0,2.979092900638326,10303,Richmond County,RE MAX Real Estate Professionals,House for sale,40.6233738,-74.1599502,Mid
5,2.0,3.339293966003392,11226,Kings County,CENTURY 21 Achievers,Multi-family home for sale,40.6437284,-73.9543625,Mid
2,1.0,2.9542425094393248,10301,Staten Island,Robert Defalco Realty Inc.,Condo for sale,40.6202645,-74.1099106,Cheap
4,4.0,3.7054360465852505,10013,New York,COMPASS,Condo for sale,40.7219635,-74.0033414,Expensive
2,2.0,3.0273496077747564,10128,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7833546,-73.9499982,Mid
3,3.0,3.371990911464915,11214,New York,Other,Multi-family home for sale,40.5988298,-73.9859643,Expensive
2,1.0,3.339293966003392,11375,Queens County,Other,Co-op for sale,40.7201292,-73.8398387,Mid
3,3.0,3.3324384599156054,10069,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7804721,-73.9871434,Expensive
4,2.0,3.339293966003392,11418,Queens County,Charles Rutenberg Realty Inc,Multi-family home for sale,40.6963847,-73.8472713,Mid
2,2.0,3.1586639808139894,11201,Brooklyn,Serhant,Condo for sale,40.692916,-74.0008815,Expensive
3,2.0,3.041392685158225,10312,Richmond County,Radiant Estates LLC,House for sale,40.5351707,-74.1837439,Mid
3,2.0,3.0281644194244697,10451,The Bronx,BESMATCH REAL ESTATE,Condo for sale,40.8203804,-73.9109368,Cheap
3,1.0,3.339293966003392,10012,New York,COMPASS,Co-op for sale,40.7257358,-74.0017575,Cheap
1,1.0,2.893206753059848,10463,The Bronx,Re/Max In The City,Condo for sale,40.8778771,-73.9188767,Cheap
4,4.0,3.580810972660946,10013,New York County,Serhant,Condo for sale,40.7174584,-74.0038831,Expensive
6,3.0,3.380211241711606,11235,Kings County,Winzone Realty Inc,Multi-family home for sale,40.5904715,-73.9441041,Mid
2,2.0,3.0791812460476247,11235,Brooklyn,Nyc Realty Brokers Llc,Co-op for sale,40.5768871,-73.9542132,Mid
1,1.0,3.339293966003392,10021,New York,Sotheby's International Realty - Downtown Manhattan,Co-op for sale,40.7662222,-73.9516342,Mid
1,1.0,3.339293966003392,10021,New York,Douglas Elliman - 575 Madison Ave,Co-op for sale,40.7706605,-73.9580748,Mid
1,1.0,3.339293966003392,11432,Queens,Other,Condo for sale,40.7135571,-73.7901901,Cheap
2,2.0,2.9822712330395684,10306,Richmond County,Other,Condo for sale,40.5741868,-74.0960192,Mid
5,4.0,3.480581786829169,11360,Queens County,Keller Williams Rlty Landmark,House for sale,40.7780417,-73.7739629,Expensive
4,4.0,3.4149733479708178,10304,Richmond County,Prodigy Real Estate Inc.,House for sale,40.595688,-74.0982331,Mid
3,2.0,3.274388795550379,11226,Kings County,"Compass Greater Ny, Llc",House for sale,40.6402886,-73.9463493,Mid
4,3.0,3.339293966003392,11368,Queens County,Winzone Realty Inc,Multi-family home for sale,40.7431111,-73.8574241,Mid
1,1.0,3.339293966003392,10024,New York,COMPASS,Co-op for sale,40.78932,-73.9782509,Mid
3,3.0,3.523876475638131,11249,Brooklyn,COMPASS,Condo for sale,40.7096014,-73.9682173,Expensive
7,4.0,3.4520932490177314,11230,Kings County,Corcoran Park Slope,Pending,40.6331671,-73.9597006,Mid
2,1.0,2.932980821923198,10465,The Bronx,Other,Co-op for sale,40.8227774,-73.8084775,Cheap
1,1.0,2.845098040014257,11369,Queens,Daniel Gale Sotheby's International Realty,Co-op for sale,40.7585599,-73.87738,Cheap
2,2.0,3.2242740142942576,10019,New York,COMPASS,Condo for sale,40.7691094,-73.98162,Expensive
2,2.0,3.339293966003392,11375,Queens,RE MAX 1st Choice,Condo for sale,40.7332174,-73.8448704,Mid
2,1.0,3.085290578230065,11414,Queens County,PEERLESS PROPERTIES CORP.,Pending,40.6609023,-73.8371049,Mid
1,1.0,3.339293966003392,10128,New York,Corcoran SoHo,Co-op for sale,40.782693,-73.9517106,Mid
3,2.0,3.3010299956639813,11210,Kings County,Douglas Elliman - Franklin Square,Townhouse for sale,40.6315943,-73.9376928,Mid
2,1.0,3.339293966003392,11432,Queens,Affordable Realty Corp,Co-op for sale,40.7063799,-73.79996,Cheap
2,2.0,3.2352758766870524,11005,Queens,Charles H. Greenthal Property,Pending,40.7564761,-73.7212008,Mid
3,1.0,2.4683473304121573,10065,New York,Serhant,Condo for sale,40.7694824,-73.9676328,Mid
2,2.0,3.339293966003392,11372,Queens,Charles Rutenberg Realty Inc,Co-op for sale,40.7555541,-73.8760424,Cheap
1,1.0,2.845098040014257,11415,Queens,Other,Co-op for sale,40.7126884,-73.8282495,Cheap
1,1.0,2.929418925714293,10022,New York,COMPASS,Co-op for sale,40.7630774,-73.9685002,Mid
3,2.3738608579684373,3.3517963068970236,10003,New York,Sotheby's International Realty - Downtown Manhattan,For sale,40.7295412,-73.9913066,Expensive
3,1.0,2.7403626894942437,10463,The Bronx,Brown Harris Stevens,Co-op for sale,40.878087,-73.9170513,Cheap
2,2.0,3.339293966003392,10023,New York,REAL NEW YORK - Remote Brooklyn,Co-op for sale,40.7717467,-73.9805466,Mid
2,2.0,3.389343311252078,11357,Queens County,RE/MAX Team,Pending,40.7864686,-73.7971724,Mid
1,1.0,3.339293966003392,11363,Queens,Exp Realty,Co-op for sale,40.7686099,-73.74772,Cheap
3,4.0,3.380211241711606,10461,Bronx County,Other,House for sale,40.8533232,-73.8509691,Mid
1,1.0,3.339293966003392,10011,New York,COMPASS,Co-op for sale,40.7384289,-73.9956975,Mid
5,3.0,3.366236123718293,11224,Kings County,Other,Multi-family home for sale,40.5768936,-74.0048793,Mid
1,1.0,3.339293966003392,10463,Bronx County,TREBACH REALTY INC,Co-op for sale,40.883124,-73.9164633,Cheap
1,1.0,3.339293966003392,10028,New York,Brown Harris Stevens,Co-op for sale,40.7770851,-73.9541834,Cheap
3,4.0,3.292256071356476,10019,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7655919,-73.9766034,Expensive
3,1.0,3.339293966003392,11373,Queens,La Rosa Realty New York Llc,Pending,40.7306154,-73.8731934,Cheap
6,2.0,3.357934847000454,10461,Bronx County,TOP NEST INC,Multi-family home for sale,40.8368581,-73.8449273,Mid
2,1.0,2.88024177589548,10075,New York,Corcoran Park Avenue South,Condo for sale,40.7747919,-73.9558198,Mid
5,4.0,3.5705429398818973,10307,Richmond County,RE MAX Elite,Multi-family home for sale,40.5153019,-74.2352069,Mid
2,1.0,3.339293966003392,11106,Queens,Corcoran East Side,Co-op for sale,40.7633448,-73.9346195,Mid
4,2.0,3.225309281725863,10314,Richmond County,"Homes R Us Realty of NY, Inc.",House for sale,40.6217558,-74.1413145,Mid
1,1.0,3.339293966003392,10023,Manhattan,Sotheby's International Realty - Downtown Manhattan,Condo for sale,40.7727634,-73.9809139,Mid
2,2.0,3.276921132065774,10003,New York,BHHS New York Properties,Condo for sale,40.7345957,-73.9855511,Expensive
2,2.0,3.219322508419337,11235,Brooklyn,RE MAX Edge,Pending,40.5855624,-73.9669734,Mid
7,3.0,3.4823017672234426,10451,Bronx County,Other,Multi-family home for sale,40.8214661,-73.9132049,Mid
